ID_Klijenta,Odobreni_Iznos_EUR,Mjesečna_Primanje_EUR,Trenutni_Dug_EUR,Starost_Klijenta,Staž_Godine,Godine_Kreditne_Povijesti,Broj_članova_Kućanstva,Stambeni_Status,Obrazovanje,Omjer_Dug_Primanja,Omjer_Kredit_Primanja,Rizik
2551,82996.92,8046.75,45000.0,31.0,13.0,11.0,2.0,podstanar,VSS,5.5923198806971754,10.314340572280734,0
2552,80926.52,7098.41,45000.0,24.0,6.0,1.0,2.0,podstanar,VSS,6.339447848180085,11.40065451277117,1
2553,67440.35,4409.71,45000.0,38.0,18.0,11.0,6.0,podstanar,SSS,10.20475269348778,15.293602073605749,1
2554,68462.39,6695.73291584802,45000.0,60.0,27.0,15.0,3.0,vlasnik,VSS,6.720698176817992,10.224779103413384,1
2555,80470.42,6832.91,45000.0,23.0,5.0,3.0,2.0,vlasnik,SSS,6.585773850379999,11.776888617002127,1
2556,92347.31,5431.02,45000.0,34.0,16.0,14.0,2.0,vlasnik,SSS,8.2857363810113,17.003677025678417,1
2557,103271.69,6922.57,45000.0,41.0,15.0,1.0,4.0,vlasnik,SSS,6.500475979296707,14.91811422636391,1
2558,68936.42,6620.19,45000.0,36.0,18.0,16.0,2.0,podstanar,VSS,6.797387990374899,10.413057631276445,1
2559,114853.77,9142.31,26466.47,34.0,14.0,13.0,2.0,vlasnik,VSS,2.894943400519125,12.562882903773774,1
2560,79577.53,7192.73,45000.0,27.0,8.0,7.0,3.0,podstanar,VSS,6.256317142448,11.063605890948223,1
2561,84572.65,5115.41,45000.0,37.0,15.0,12.0,1.0,podstanar,SSS,8.796948827171233,16.532917205072515,1
2562,70055.77,4657.25,37250.77153826392,27.0,8.0,7.0,3.0,vlasnik,SSS,7.998447912021884,15.042303934725428,1
2563,36515.19,2122.09,19416.230816766405,31.0,7.0,11.0,5.0,vlasnik,SSS,9.14957933771254,17.20718254173951,1
2564,102680.91,7218.88,45000.0,47.0,26.0,27.0,4.0,podstanar,SSS,6.233653974023671,14.223939170619266,1
2565,99736.88,8164.87,45000.0,30.0,12.0,6.0,1.0,podstanar,VSS,5.511416593283175,12.21536656431762,1
2566,79373.45,8636.6,45000.0,36.0,16.0,9.0,2.0,podstanar,SSS,5.2103837158140935,9.190358474399646,0
2567,86339.81,7799.84,45000.0,37.0,14.0,17.0,1.0,podstanar,VSS,5.769349114853638,11.069433475558473,0
2568,95318.78,8200.39,45000.0,46.0,23.0,0.0,2.0,podstanar,VSS,5.487543885107904,11.623688629443235,1
2569,53749.08,5219.83,28580.011317724016,38.0,20.0,18.0,3.0,podstanar,VSS,5.475276267181885,10.29709396666175,0
2570,74418.95,5962.16,45000.0,34.0,16.0,14.0,5.0,vlasnik,VSS,7.547600198585748,12.481877373300952,1
2571,100885.29,8224.29,45000.0,32.0,13.0,12.0,2.0,podstanar,VSS,5.47159694028299,12.266747646301381,1
2572,59914.21,3727.74,45000.0,48.0,19.0,27.0,2.0,vlasnik,SSS,12.07165735807755,16.072529199997856,1
2573,90871.16,8886.05,45000.0,38.0,15.0,3.0,4.0,podstanar,VSS,5.064117352479449,10.226271515465253,0
2574,57868.36,3670.62,45000.0,37.0,19.0,17.0,4.0,podstanar,SSS,12.259509292708044,15.765282159417211,1
2575,94328.6,5798.61,45000.0,24.0,6.0,5.0,1.0,podstanar,SSS,7.7604805289543535,16.26745030274497,1
2576,84287.17,4640.48,45000.0,38.0,14.0,1.0,3.0,vlasnik,SSS,9.697272695928008,18.163459383512052,1
2577,52697.36,6695.73291584802,45000.0,27.0,5.0,2.0,5.0,podstanar,SSS,6.720698176817992,7.87029002833603,1
2578,108294.79,8816.34,45000.0,33.0,15.0,13.0,1.0,podstanar,SSS,5.104158868646173,12.283418062370552,1
2579,70308.17,4013.12,45000.0,27.0,7.0,7.0,4.0,podstanar,SSS,11.213220636312894,17.519578283231002,1
2580,68794.95,6094.17,45000.0,34.0,8.0,14.0,3.0,vlasnik,VSS,7.384106449278573,11.288649643839932,1
2581,89011.38,6884.23,45000.0,56.0,31.0,15.0,6.0,podstanar,SSS,6.536678757101376,12.929751039695073,1
2582,107972.75,7709.71,45000.0,48.0,19.0,18.0,2.0,podstanar,SSS,5.836795417726477,14.0047744986517,1
2583,64683.56,5134.01,45000.0,54.0,20.0,34.0,1.0,podstanar,SSS,8.7650783695396,12.59903272490704,1
2584,86233.6,7444.47,45000.0,26.0,8.0,5.0,1.0,podstanar,VSS,6.044755368750226,11.583578145925769,1
2585,93576.33,8322.18,45000.0,32.0,14.0,13.0,7.0,podstanar,VSS,5.40723704606245,11.244208849123668,0
2586,98862.11,6228.83,42909.33,22.0,4.0,2.0,5.0,vlasnik,SSS,6.88882663357324,15.871698216197906,1
2587,88528.83,5579.75,45000.0,29.0,11.0,9.0,2.0,vlasnik,SSS,8.064877458667503,15.866092566871275,1
2588,77659.44,6807.73,45000.0,25.0,7.0,0.0,1.0,podstanar,VSS,6.610132893049519,11.407538195551234,1
2589,68448.2,5156.29,45000.0,47.0,15.0,11.0,1.0,podstanar,SSS,8.727205025318591,13.274699444755822,1
2590,86722.88,6695.73291584802,45000.0,34.0,16.0,14.0,5.0,vlasnik,SSS,6.720698176817992,12.951962255653456,1
2591,63557.22,3960.56,45000.0,46.0,23.0,26.0,1.0,podstanar,SSS,11.362029611974064,16.047533682105563,1
2592,26572.99,1644.56,14129.662404375425,41.0,15.0,21.0,4.0,podstanar,SSS,8.591758527737161,16.158115240550664,1
2593,93731.2,5871.82,45000.0,58.0,31.0,13.0,1.0,vlasnik,SSS,7.663722661798216,15.962887145723132,1
2594,103078.7,7063.24,45000.0,29.0,11.0,9.0,2.0,podstanar,SSS,6.371013868989302,14.593685051053058,1
2595,37741.35,6078.56,20068.21717034381,48.0,21.0,21.0,4.0,vlasnik,VSS,3.3014755419612225,6.208929417493616,0
2596,64805.39,4948.97,45000.0,46.0,18.0,18.0,1.0,vlasnik,VSS,9.092801128315589,13.094722740287372,1
2597,97383.09,8196.92,45000.0,26.0,8.0,8.0,1.0,podstanar,VSS,5.489866925625723,11.88044899791629,0
2598,126149.91,9771.66,23324.62,45.0,22.0,25.0,6.0,podstanar,VSS,2.3869659812150648,12.909772750996249,1
2599,85415.87,7251.09,45000.0,38.0,19.0,13.0,3.0,vlasnik,SSS,6.2059635172091365,11.779728289126187,1
2600,70439.94,6425.49,45000.0,33.0,13.0,4.0,5.0,podstanar,VSS,7.003356942427737,10.962578729404296,1
2601,81342.07,8328.7,45000.0,27.0,5.0,7.0,3.0,vlasnik,VSS,5.403004070263066,9.766478562080517,0
2602,112497.53,7448.04,32411.53,35.0,17.0,15.0,3.0,vlasnik,SSS,4.351685812643326,15.104313349552365,1
2603,72080.72,4698.44,45000.0,55.0,25.0,8.0,2.0,vlasnik,SSS,9.577647048807691,15.341415448531855,1
2604,69016.16,6586.24,45000.0,35.0,14.0,15.0,1.0,vlasnik,VSS,6.832426391993004,10.478840734622487,1
2605,75345.13,8232.39,45000.0,43.0,22.0,6.0,3.0,vlasnik,VSS,5.466213335374054,9.152278985810925,0
2606,65933.43,7505.85,45000.0,29.0,11.0,8.0,2.0,podstanar,VSS,5.9953236475549065,8.784272267631247,0
2607,87453.41,6694.75,45000.0,27.0,3.0,7.0,4.0,podstanar,VSS,6.721684902348856,13.062983681242766,1
2608,117493.57,7643.61,26131.56,46.0,23.0,24.0,2.0,vlasnik,SSS,3.418745854380326,15.371476305044347,1
2609,91461.59,6546.77,45000.0,28.0,10.0,8.0,4.0,podstanar,SSS,6.873618593596537,13.97049079164229,1
2610,79952.93,8349.04,45000.0,30.0,12.0,11.0,2.0,podstanar,VSS,5.38984122725487,9.576302185640502,0
2611,79163.77,5607.35,45000.0,35.0,16.0,5.0,2.0,podstanar,SSS,8.025181235342897,14.117857811622246,1
2612,53736.18,4465.67,45000.0,36.0,17.0,17.0,4.0,vlasnik,SSS,10.0768753624876,12.033173073693309,1
2613,102662.2,10000.0,39261.3,33.0,14.0,7.0,1.0,vlasnik,VSS,3.92613,10.26622,0
2614,83443.26,5609.46,45000.0,39.0,12.0,20.0,3.0,podstanar,SSS,8.022162561102139,14.875453252184702,1
2615,81390.4,6670.53,45000.0,42.0,17.0,14.0,2.0,podstanar,VSS,6.746090640473846,12.201489236987166,1
2616,148862.15,10000.0,0.0,42.0,22.0,2.0,3.0,vlasnik,VSS,0.0,14.886215,1
2617,90975.06,5980.81,45000.0,24.0,6.0,1.0,1.0,podstanar,SSS,7.524064466184345,15.211160361221973,1
2618,69964.18,4501.27,45000.0,32.0,10.0,12.0,1.0,vlasnik,SSS,9.99717857404688,15.543208916594647,1
2619,76472.85,5293.37,45000.0,47.0,24.0,22.0,1.0,vlasnik,SSS,8.50120055843442,14.446911891668258,1
2620,107968.91,8620.97,45000.0,44.0,19.0,8.0,5.0,podstanar,VSS,5.219830251120234,12.523986279966177,1
2621,87265.41,5657.5,45000.0,27.0,9.0,7.0,3.0,podstanar,SSS,7.954043305346885,15.424730004418914,1
2622,56234.44,2859.26,45000.0,39.0,14.0,19.0,2.0,podstanar,SSS,15.738337891622306,19.667480397025802,1
2623,103384.58,6695.73291584802,38584.31,25.0,7.0,3.0,2.0,vlasnik,VSS,5.762522263795115,15.440367962602084,1
2624,71637.12,5014.13,45000.0,26.0,8.0,1.0,1.0,podstanar,SSS,8.974637673933463,14.287048800090941,1
2625,122465.96,9022.35,45000.0,54.0,23.0,13.0,3.0,vlasnik,SSS,4.987614091672347,13.573621063248488,1
2626,106600.96,7057.97,45000.0,32.0,9.0,12.0,3.0,podstanar,SSS,6.375770936969128,15.103628947133524,1
2627,76053.56,5234.14,45000.0,27.0,9.0,1.0,3.0,podstanar,SSS,8.597400910178175,14.530287688139788,1
2628,110620.33,10000.0,44299.61,34.0,16.0,1.0,5.0,vlasnik,SSS,4.4299610000000005,11.062033,1
2629,86357.11,5351.69,45000.0,31.0,5.0,11.0,4.0,podstanar,SSS,8.408558791708789,16.136418589268064,1
2630,102055.47,6987.11,45000.0,28.0,10.0,8.0,3.0,podstanar,SSS,6.4404310222681485,14.606249221781253,1
2631,94694.66,8942.73,45000.0,38.0,20.0,18.0,1.0,vlasnik,VSS,5.032020423293559,10.58901029104088,0
2632,68072.87,6695.73291584802,45000.0,32.0,12.0,12.0,5.0,podstanar,VSS,6.720698176817992,10.166604739994847,1
2633,72129.0,4884.3,45000.0,33.0,13.0,6.0,5.0,podstanar,SSS,9.213193292795282,14.767520422578466,1
2634,105599.22,10000.0,45000.0,42.0,18.0,11.0,4.0,vlasnik,VSS,4.5,10.559922,0
2635,78304.49,6329.0,45000.0,39.0,17.0,19.0,4.0,podstanar,VSS,7.110127982303681,12.372332121978197,1
2636,76927.03,5481.98,45000.0,38.0,13.0,17.0,4.0,podstanar,SSS,8.208712910298834,14.032708984709904,1
2637,65897.55,6935.53,45000.0,32.0,13.0,3.0,1.0,podstanar,VSS,6.488328938091249,9.501444013651446,1
2638,93471.98,8727.51,45000.0,34.0,16.0,14.0,3.0,podstanar,VSS,5.156109818264316,10.710039862457906,0
2639,126250.5,8246.82,45000.0,34.0,14.0,14.0,3.0,podstanar,SSS,5.456648744607012,15.308991829577947,1
2640,63649.34,5859.09,45000.0,40.0,16.0,12.0,1.0,vlasnik,VSS,7.680373573370608,10.863349086632907,1
2641,85484.39,9092.16,45000.0,35.885842472582254,8.0,19.0,5.0,podstanar,VSS,4.949318973709218,9.401989186287967,0
2642,113244.41,6695.73291584802,37649.54,33.0,15.0,13.0,5.0,vlasnik,VSS,5.622915440800801,16.91292221826287,1
2643,83407.17,6695.73291584802,45000.0,30.0,10.0,10.0,3.0,vlasnik,SSS,6.720698176817992,12.456764785612183,1
2644,94047.44,6949.42,45000.0,35.0,16.0,15.0,1.0,vlasnik,SSS,6.4753605336848254,13.53313513933537,1
2645,63752.13,6130.4,33898.93551534301,32.0,10.0,12.0,3.0,podstanar,VSS,5.529644968573504,10.399342620383662,0
2646,93566.14,5366.27,45000.0,32.0,9.0,12.0,1.0,podstanar,SSS,8.385712981270043,17.43597321789623,1
2647,81257.11,8113.36,45000.0,38.0,18.0,18.0,5.0,vlasnik,VSS,5.546407407042212,10.015223039529863,0
2648,104714.6,7765.06,45000.0,37.0,17.0,1.0,1.0,podstanar,SSS,5.7951902496567955,13.485356198149145,1
2649,108747.72,7973.75,31280.0,43.0,21.0,7.0,1.0,vlasnik,SSS,3.922871923498981,13.638215394262424,1
2650,136791.27,10000.0,12618.36,32.0,14.0,12.0,4.0,podstanar,VSS,1.261836,13.679127,1
2651,96592.66,7851.45,45000.0,39.0,21.0,8.0,6.0,podstanar,VSS,5.731425405498348,12.302525011303645,1
2652,91515.93,6142.56,45000.0,41.0,21.0,21.0,1.0,vlasnik,SSS,7.325935766195202,14.898662772524808,1
2653,88887.69,5860.38,45000.0,39.0,18.0,19.0,3.0,vlasnik,SSS,7.678682952300021,15.167564219385092,1
2654,77936.67,7259.9,45000.0,27.0,9.0,3.0,3.0,vlasnik,VSS,6.198432485295941,10.735226380528658,1
2655,91769.68,8680.06,45000.0,36.0,17.0,16.0,5.0,podstanar,VSS,5.184295961087827,10.572470697207162,0
2656,79091.97,6369.9,45000.0,39.0,21.0,15.0,2.0,podstanar,VSS,7.064475109499365,12.41651674280601,1
2657,88369.22,6396.42,45000.0,31.0,13.0,11.0,1.0,podstanar,SSS,7.03518530678098,13.815418624793244,1
2658,111351.95,7401.28,27290.05,23.0,2.0,3.0,1.0,podstanar,SSS,3.68720680747114,15.044958439621254,1
2659,64869.15,6513.84,45000.0,29.0,11.0,5.0,2.0,podstanar,VSS,6.908367414612578,9.958664934969235,1
2660,107797.57,9850.75,43807.15,57.0,27.0,15.0,5.0,podstanar,VSS,4.447087785194021,10.943082506408143,0
2661,111342.3,7395.43,45000.0,26.0,8.0,6.0,1.0,vlasnik,SSS,6.084838880227384,15.055554578976476,1
2662,82638.63,6548.04,45000.0,29.0,11.0,9.0,1.0,podstanar,VSS,6.872285447248337,12.620361207323109,1
2663,42562.9,2841.21,22631.98111884251,39.0,15.0,19.0,4.0,podstanar,SSS,7.965613636036234,14.980554059713995,1
2664,72843.56,5616.96,45000.0,38.0,17.0,18.0,4.0,podstanar,VSS,8.01145103401128,12.968502535179171,1
2665,110939.89,8652.18,45000.0,47.0,20.0,3.0,1.0,podstanar,VSS,5.201001366129692,12.82218932107284,1
2666,84542.64,4918.05,45000.0,29.0,11.0,9.0,1.0,vlasnik,SSS,9.149967975112087,17.19027663403178,1
2667,65013.96,6181.23,45000.0,42.0,18.0,22.0,5.0,vlasnik,VSS,7.280104445231775,10.517964871069351,1
2668,74904.5,5351.93,45000.0,41.0,17.0,3.0,2.0,podstanar,SSS,8.40818172136033,13.995792172169665,1
2669,101812.4,5922.36,45000.0,34.0,12.0,14.0,3.0,podstanar,SSS,7.598322290438271,17.191187296955942,1
2670,95934.67,8562.59,45000.0,38.0,18.0,18.0,5.0,podstanar,VSS,5.255419213111921,11.203931287145595,0
2671,80221.36,6596.8,45000.0,45.0,21.0,18.0,1.0,vlasnik,SSS,6.821489206888188,12.160647586708707,1
2672,77663.51,6700.57,45000.0,44.0,21.0,11.0,1.0,podstanar,VSS,6.715846562307386,11.590582592227229,1
2673,77164.84,4823.77,45000.0,24.0,6.0,4.0,3.0,vlasnik,SSS,9.328802990192317,15.996790891771372,1
2674,66551.8,7348.95,45000.0,43.0,15.0,12.0,1.0,vlasnik,VSS,6.123323740126141,9.05596037529171,1
2675,117307.51,6695.73291584802,62375.950685184245,33.0,15.0,13.0,1.0,podstanar,SSS,9.315776401049037,17.519741524090183,1
2676,78553.59,6746.96,45000.0,29.0,11.0,3.0,3.0,vlasnik,VSS,6.669670488634882,11.642812466651646,1
2677,109343.17,8879.36,45000.0,36.0,14.0,16.0,5.0,podstanar,VSS,5.067932823987314,12.31430756270722,1
2678,115426.32,10000.0,10000.0,37.0,19.0,17.0,3.0,podstanar,VSS,1.0,11.542632000000001,0
2679,104966.22,18494.55880777017,45000.0,47.0,23.0,27.0,1.0,podstanar,VSS,2.4331480662893146,5.675519004859973,0
2680,76367.59,6695.73291584802,45000.0,34.0,16.0,9.0,1.0,podstanar,SSS,6.720698176817992,11.40541161957742,1
2681,93074.6,5729.38,45000.0,29.0,9.0,9.0,1.0,podstanar,SSS,7.854252990725,16.2451434535674,1
2682,84516.09,6695.73291584802,45000.0,31.0,9.0,6.0,2.0,podstanar,VSS,6.720698176817992,12.622380710550784,1
2683,66925.96,5458.27,45000.0,37.0,18.0,17.0,3.0,podstanar,VSS,8.244370469031395,12.261386849679477,1
2684,91487.19,6123.06,45000.0,47.0,19.0,4.0,3.0,podstanar,SSS,7.349266543198988,14.941416546628647,1
2685,61419.2,3812.52,45000.0,41.0,15.0,16.0,1.0,podstanar,SSS,11.803216770010387,16.109869587569374,1
2686,108753.59,8003.22,45000.0,26.0,8.0,6.0,1.0,podstanar,VSS,5.622736848418511,13.588729286462199,1
2687,75707.65,8674.75,45000.0,60.0,22.0,11.435871743486974,2.0,vlasnik,VSS,5.187469379521024,8.727358137122106,0
2688,89023.19,8686.04,45000.0,38.0,12.0,14.0,1.0,vlasnik,VSS,5.180726775377502,10.248996090278192,0
2689,90665.76,5410.32,45000.0,48.0,22.0,28.0,1.0,vlasnik,SSS,8.317437785565364,16.757929290688907,1
2690,79821.9,5237.33,45000.0,33.0,15.0,13.0,1.0,podstanar,SSS,8.592164328006827,15.24095292830507,1
2691,96733.88,6483.11,45000.0,40.0,20.0,6.0,4.0,podstanar,SSS,6.94111313860169,14.920906787020428,1
2692,75501.93,4160.23,45000.0,43.0,18.0,17.0,2.0,podstanar,SSS,10.816709653072067,18.148499001257143,1
2693,102425.95,8494.22,45000.0,39.0,21.0,19.0,2.0,podstanar,VSS,5.297720096724596,12.058311416469081,1
2694,58080.41,4848.45,45000.0,35.0,17.0,15.0,4.0,podstanar,VSS,9.28131670946385,11.97917066278914,1
2695,87527.59,6690.69,46541.06661570965,44.0,20.0,5.0,3.0,vlasnik,SSS,6.956093708677229,13.081997521929727,1
2696,123778.58,8513.89,40777.42,32.0,13.0,12.0,3.0,vlasnik,SSS,4.789516895332216,14.538428379976722,1
2697,64993.37,4132.94,45000.0,28.0,10.0,8.0,3.0,podstanar,SSS,10.888132902969799,15.725698897153118,1
2698,71445.1,7390.42,45000.0,27.0,9.0,1.0,6.0,podstanar,VSS,6.08896382073008,9.66725842374317,1
2699,95278.16,6299.39,50662.27907774272,44.0,24.0,18.0,1.0,vlasnik,SSS,8.042410309211323,15.124981942696039,1
2700,88591.64,6212.5,45000.0,33.0,10.0,0.0,3.0,podstanar,SSS,7.2434607645875255,14.260223742454729,1
2701,92012.6,7621.43,45000.0,46.0,20.0,24.0,3.0,vlasnik,VSS,5.904403766747185,12.072878711737824,1
2702,94783.74,7710.34,45000.0,50.0,24.0,29.0,4.0,podstanar,VSS,5.836318502167219,12.293068788146826,1
2703,97694.43,9542.15,45000.0,34.0,13.0,14.0,1.0,vlasnik,VSS,4.715918320294692,10.238198938394387,0
2704,107194.0,6844.34,45000.0,27.0,9.0,7.0,4.0,podstanar,SSS,6.574775654044071,15.66170003243556,1
2705,93196.37,7541.49,45000.0,34.0,16.0,14.0,4.0,vlasnik,VSS,5.966990607956784,12.357819210792561,1
2706,80174.85,4302.09,45000.0,38.0,14.0,4.0,2.0,podstanar,SSS,10.460032216899227,18.636255866334736,1
2707,98451.47,10000.0,45000.0,32.0,14.0,12.0,2.0,podstanar,VSS,4.5,9.845147,0
2708,122997.64,9849.24,36524.37,49.0,27.0,22.0,3.0,podstanar,VSS,3.708343994054364,12.488033594470233,1
2709,82347.33,6603.09,45000.0,39.0,13.0,0.0,2.0,podstanar,VSS,6.814991163228125,12.471029472565117,1
2710,65509.41,5316.66,45000.0,35.0,12.0,15.0,2.0,vlasnik,SSS,8.463960456376748,12.321534572457145,1
2711,107141.61,6695.73291584802,45000.0,21.0,3.0,1.0,3.0,vlasnik,VSS,6.720698176817992,16.00147606640765,1
2712,82592.38,4988.09,45000.0,22.0,4.0,2.0,3.0,podstanar,SSS,9.021489187244015,16.55791695819442,1
2713,41546.61,3198.14,22091.58899116163,38.0,12.0,1.0,2.0,podstanar,SSS,6.907636623525433,12.990866566191599,1
2714,101948.43,6995.59,45000.0,29.0,7.0,9.0,1.0,vlasnik,SSS,6.432623981679887,14.573242571391404,1
2715,74293.44,6650.19,45000.0,45.0,21.0,4.0,2.0,podstanar,VSS,6.766723958262847,11.171626675328074,1
2716,83189.33,5333.08,45000.0,33.0,14.0,13.0,4.0,vlasnik,SSS,8.437900800288014,15.59874031516497,1
2717,91639.61,9334.55,45000.0,65.0,14.468827930174564,27.0,5.0,vlasnik,VSS,4.820800145695293,9.817249894210219,0
2718,88809.99,7289.79,45000.0,58.0,24.0,17.0,4.0,podstanar,VSS,6.173017329717317,12.182791273822703,1
2719,99189.04,6890.57,45000.0,35.885842472582254,17.0,11.435871743486974,4.0,podstanar,SSS,6.530664371742831,14.394896213230545,1
2720,76290.27,5633.55,45000.0,34.0,12.0,14.0,3.0,podstanar,VSS,7.987858455148174,13.542130628111936,1
2721,95262.12,6133.87,45000.0,45.0,20.0,21.0,2.0,podstanar,SSS,7.336314594212137,15.530508471813064,1
2722,79809.07,6181.68,45000.0,52.0,25.0,8.0,1.0,podstanar,SSS,7.279574484606126,12.910579324714318,1
2723,99776.21,7768.21,45000.0,32.0,8.0,12.0,1.0,vlasnik,VSS,5.792840306840315,12.844170021150305,1
2724,97307.35,9185.24,45000.0,31.0,7.0,11.0,1.0,podstanar,VSS,4.899164311438787,10.593882141348512,0
2725,66291.23,4195.43,45000.0,29.0,9.0,4.0,2.0,podstanar,SSS,10.725956576560685,15.800818986373265,1
2726,106719.64,8007.24,28966.81,41.0,18.0,21.0,1.0,vlasnik,VSS,3.617577342505033,13.327893256602774,1
2727,74280.73,5347.91,45000.0,40.0,17.0,12.0,3.0,vlasnik,SSS,8.41450211390992,13.889674657950488,1
2728,101161.16,6628.78,42680.38,46.0,17.0,18.0,6.0,podstanar,SSS,6.4386478356499985,15.260901704386027,1
2729,92345.75,7724.31,49103.02799868784,33.0,8.0,13.0,4.0,podstanar,VSS,6.356946833916276,11.955210238843339,1
2730,121763.67,9591.33,29901.26,33.0,9.0,13.0,2.0,vlasnik,VSS,3.1175301027073408,12.695180960304775,1
2731,80530.68,5296.27,45000.0,44.0,16.0,23.0,2.0,vlasnik,SSS,8.49654568214989,15.205168920768765,1
2732,78013.66,8222.43,45000.0,29.0,11.0,9.0,1.0,vlasnik,VSS,5.472834672961643,9.487908075836462,0
2733,84611.61,7652.19,45000.0,31.0,11.0,11.0,2.0,vlasnik,VSS,5.880669455410804,11.057175788891808,0
2734,78936.4,5167.2,45000.0,36.0,12.0,16.0,4.0,podstanar,SSS,8.708778448676266,15.276435980801981,1
2735,100998.84,9446.21,45000.0,43.0,25.0,20.0,5.0,podstanar,VSS,4.763815329110829,10.691996049209154,0
2736,52673.79,3371.02,45000.0,34.0,13.0,13.0,1.0,podstanar,SSS,13.349075354047143,15.625475375405664,1
2737,63926.35,7551.43,45000.0,36.0,14.0,16.0,1.0,vlasnik,SSS,5.9591362165841435,8.465462832867416,0
2738,63643.94,4948.94,45000.0,33.0,12.0,13.0,2.0,podstanar,SSS,9.092856248004624,12.860115499480699,1
2739,104006.15,8119.67,45000.0,30.0,12.0,10.0,3.0,vlasnik,VSS,5.54209715419469,12.809159731861023,1
2740,119212.27,7996.95,36939.37,27.0,9.0,7.0,1.0,vlasnik,SSS,4.61918231325693,14.90721712652949,1
2741,82911.02,7196.58,45000.0,28.0,9.0,10.0,1.0,podstanar,VSS,6.252970160826393,11.520891868081783,1
2742,81623.57,4945.28,45000.0,40.0,14.0,22.0,1.0,vlasnik,SSS,9.09958586773651,16.50534853436004,1
2743,86401.04,5770.28,45000.0,38.0,13.0,6.0,5.0,vlasnik,SSS,7.798581697941868,14.973457093936515,1
2744,108237.57,6483.0,45000.0,37.0,17.0,16.0,2.0,podstanar,SSS,6.941230911614993,16.695599259602037,1
2745,66452.94,6545.67,45000.0,30.0,11.0,10.0,1.0,vlasnik,VSS,6.874773705365532,10.152198323471852,1
2746,89767.38,6167.87,45000.0,27.0,9.0,6.0,4.0,podstanar,SSS,7.295873616013308,14.554032429347572,1
2747,104503.95,8274.99,45000.0,31.0,7.0,11.0,1.0,vlasnik,VSS,5.438073036946268,12.628891394430688,1
2748,95021.88,7935.93,45000.0,37.0,13.0,19.0,5.0,vlasnik,VSS,5.670412919468795,11.973628799649191,0
2749,88791.63,8910.49,45000.0,49.0,20.0,5.0,4.0,podstanar,VSS,5.050227316342872,9.964842561969096,0
2750,105020.92,6513.19,45000.0,27.0,9.0,7.0,3.0,podstanar,SSS,6.909056852325819,16.12434459919026,1
2751,30935.35,5039.73,16449.261143032654,29.0,9.0,11.0,1.0,podstanar,VSS,3.263917142988346,6.138295107079149,0
2752,98557.51,5953.95,45000.0,38.0,17.0,18.0,4.0,podstanar,SSS,7.558007709167864,16.553298230586417,1
2753,71918.49,6990.05,45000.0,48.0,19.0,15.0,1.0,podstanar,SSS,6.437722190828391,10.288694644530441,1
2754,48387.34,4047.84,45000.0,31.0,13.0,11.0,5.0,podstanar,VSS,11.11704019921736,11.953866753626624,1
2755,95224.05,6250.38,45000.0,36.0,11.0,16.0,5.0,vlasnik,SSS,7.19956226661419,15.23492171675962,1
2756,112473.17,6977.08,45000.0,32.0,11.0,12.0,3.0,podstanar,SSS,6.449689554942755,16.120378439117797,1
2757,82251.03,5768.61,43735.36008978121,36.0,18.0,18.0,1.0,podstanar,SSS,7.58161153029607,14.258379401623616,1
2758,104057.49,6771.45,45000.0,55.0,24.0,10.0,3.0,podstanar,SSS,6.645548590036108,15.367091243382143,1
2759,117245.57,10000.0,28681.5,38.0,17.0,15.0,5.0,podstanar,VSS,2.86815,11.724557,0
2760,111298.29,7846.49,25720.67,35.0,15.0,15.0,1.0,vlasnik,SSS,3.2779841687174773,14.184468469341068,1
2761,117799.29,10000.0,45000.0,38.0,14.0,18.0,4.0,podstanar,VSS,4.5,11.779929,0
2762,99842.55,6914.49,45000.0,35.0,13.0,15.0,4.0,podstanar,SSS,6.508072178859178,14.439611598252366,1
2763,86508.67,8276.58,45000.0,29.0,11.0,11.0,3.0,podstanar,VSS,5.437028337791697,10.452224227881565,0
2764,52960.68,4328.3,45000.0,43.0,19.0,23.0,3.0,podstanar,SSS,10.396691541713837,12.235907862209181,1
2765,80078.75,6892.19,42580.29311960674,37.0,17.0,7.0,2.0,podstanar,VSS,6.178049809945277,11.618767039213951,1
2766,68135.07,4382.91,45000.0,35.0,14.0,2.0,2.0,podstanar,SSS,10.267151276206905,15.545623797887707,1
2767,128418.85,10000.0,45000.0,26.0,8.0,1.0,4.0,podstanar,VSS,4.5,12.841885000000001,1
2768,81482.28,5392.2,45000.0,48.0,22.0,27.0,2.0,podstanar,SSS,8.345387782352287,15.111138310893514,1
2769,87464.1,5933.48,45000.0,42.0,21.0,5.0,1.0,podstanar,SSS,7.584082191226734,14.740776070703872,1
2770,96029.71,7090.29,45000.0,29.0,7.0,9.0,1.0,podstanar,VSS,6.34670796257981,13.543833891138446,1
2771,85872.05,8169.02,45000.0,45.0,9.0,19.0,5.0,podstanar,VSS,5.508616700656872,10.511915749992044,0
2772,118901.02,7844.61,63223.26814317435,30.0,12.0,10.0,2.0,vlasnik,SSS,8.05945332440674,15.157033937952303,1
2773,72547.01,6685.26,45000.0,27.0,7.0,7.0,3.0,podstanar,VSS,6.731226608987534,10.85178586921077,1
2774,88892.15,7008.1,45000.0,29.0,11.0,9.0,1.0,podstanar,VSS,6.421141250838315,12.684201138682381,1
